api_uri,congress,dw_nominate,gender,id,name,party,seniority
https://api.propublica.org/congress/v1/members/M000303.json,115,0.381,M,M000303,John McCain,R,31
https://api.propublica.org/congress/v1/members/M001170.json,115,-0.143,F,M001170,Claire McCaskill,D,11
https://api.propublica.org/congress/v1/members/M000355.json,115,0.404,M,M000355,Mitch McConnell,R,33
https://api.propublica.org/congress/v1/members/M000639.json,115,-0.364,M,M000639,Robert Menendez,D,12
https://api.propublica.org/congress/v1/members/M001176.json,115,-0.48,M,M001176,Jeff Merkley,D,9
https://api.propublica.org/congress/v1/members/M000934.json,115,0.414,M,M000934,Jerry Moran,R,7
https://api.propublica.org/congress/v1/members/M001153.json,115,0.208,F,M001153,Lisa Murkowski,R,17
https://api.propublica.org/congress/v1/members/M001169.json,115,-0.306,M,M001169,Christopher Murphy,D,5
https://api.propublica.org/congress/v1/members/M001111.json,115,-0.343,F,M001111,Patty Murray,D,25
https://api.propublica.org/congress/v1/members/N000032.json,115,-0.193,M,N000032,Bill Nelson,D,17
https://api.propublica.org/congress/v1/members/P000603.json,115,0.876,M,P000603,Rand Paul,R,7
https://api.propublica.org/congress/v1/members/P000612.json,115,0.606,M,P000612,David Perdue,R,3
https://api.propublica.org/congress/v1/members/P000595.json,115,-0.237,M,P000595,Gary Peters,D,3
https://api.propublica.org/congress/v1/members/P000449.json,115,0.374,M,P000449,Rob Portman,R,7
https://api.propublica.org/congress/v1/members/R000122.json,115,-0.38,M,R000122,Jack Reed,D,21
https://api.propublica.org/congress/v1/members/R000584.json,115,0.636,M,R000584,Jim Risch,R,9
https://api.propublica.org/congress/v1/members/R000307.json,115,0.414,M,R000307,Pat Roberts,R,21
https://api.propublica.org/congress/v1/members/R000605.json,115,0.392,M,R000605,Mike Rounds,R,3
https://api.propublica.org/congress/v1/members/R000595.json,115,0.578,M,R000595,Marco Rubio,R,7
https://api.propublica.org/congress/v1/members/S000033.json,115,-0.521,M,S000033,Bernard Sanders,I,11
https://api.propublica.org/congress/v1/members/S001197.json,115,0.811,M,S001197,Ben Sasse,R,3
https://api.propublica.org/congress/v1/members/S001194.json,115,-0.415,M,S001194,Brian Schatz,D,5
https://api.propublica.org/congress/v1/members/S000148.json,115,-0.351,M,S000148,Charles Schumer,D,19
https://api.propublica.org/congress/v1/members/S001184.json,115,0.652,M,S001184,Tim Scott,R,5
https://api.propublica.org/congress/v1/members/S001141.json,115,0.549,M,S001141,Jeff Sessions,R,21
https://api.propublica.org/congress/v1/members/S001181.json,115,-0.251,F,S001181,Jeanne Shaheen,D,9
https://api.propublica.org/congress/v1/members/S000320.json,115,0.431,M,S000320,Richard Shelby,R,31
https://api.propublica.org/congress/v1/members/S001203.json,115,-0.346,F,S001203,Tina Smith,D,1
https://api.propublica.org/congress/v1/members/S000770.json,115,-0.331,F,S000770,Debbie Stabenow,D,17
https://api.propublica.org/congress/v1/members/S001202.json,115,0.56,M,S001202,Luther Strange,R,1
https://api.propublica.org/congress/v1/members/S001198.json,115,0.466,M,S001198,Dan Sullivan,R,3
https://api.propublica.org/congress/v1/members/T000464.json,115,-0.21,M,T000464,Jon Tester,D,11
https://api.propublica.org/congress/v1/members/T000250.json,115,0.411,M,T000250,John Thune,R,13
https://api.propublica.org/congress/v1/members/T000476.json,115,0.424,M,T000476,Thom Tillis,R,3
https://api.propublica.org/congress/v1/members/T000461.json,115,0.639,M,T000461,Patrick Toomey,R,7
https://api.propublica.org/congress/v1/members/U000039.json,115,-0.453,M,U000039,Tom Udall,D,10
https://api.propublica.org/congress/v1/members/V000128.json,115,-0.392,M,V000128,Chris Van Hollen,D,1
https://api.propublica.org/congress/v1/members/W000805.json,115,-0.194,M,W000805,Mark Warner,D,9
https://api.propublica.org/congress/v1/members/W000817.json,115,-0.757,F,W000817,Elizabeth Warren,D,5
https://api.propublica.org/congress/v1/members/W000802.json,115,-0.397,M,W000802,Sheldon Whitehouse,D,11
https://api.propublica.org/congress/v1/members/W000437.json,115,0.377,M,W000437,Roger Wicker,R,11
https://api.propublica.org/congress/v1/members/W000779.json,115,-0.321,M,W000779,Ron Wyden,D,22
https://api.propublica.org/congress/v1/members/Y000064.json,115,0.481,M,Y000064,Todd Young,R,1
